#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 2:05
0, 1, L, L, 2:05
0, 2, L, L, 2:05
0, 3, L, L, 2:05
0, 4, L, L, 2:05
0, 5, L, L, 2:05
0, 6, L, L, 2:05
0, 7, L, L, 2:05
0, 8, L, L, 2:05
0, 9, L, L, 2:05
0, 10, L, L, 2:05
0, 11, L, L, 2:05
0, 12, L, L, 2:05
0, 13, L, L, 2:05
0, 14, L, L, 2:05
0, 15, L, L, 2:05
0, 16, L, L, 2:05
0, 17, L, L, 2:05
0, 18, L, L, 2:05
0, 19, L, L, 2:05
0, 20, L, L, 2:05
0, 21, L, L, 2:05
0, 22, L, L, 2:05
0, 23, L, L, 2:05
0, 24, L, L, 2:05
0, 25, L, L, 2:05
0, 26, L, L, 2:05
0, 27, L, L, 2:05
0, 28, L, L, 2:05
0, 29, L, L, 2:05
0, 30, L, L, 2:05
0, 31, L, L, 2:05
0, 32, L, M, 2:05
0, 33, L, L, 2:05
0, 34, L, L, 2:05
0, 35, L, L, 2:05
0, 36, L, L, 2:05
1, 0, L, L, 2:05
1, 1, L, L, 2:05
1, 2, L, L, 2:05
1, 3, L, L, 2:05
1, 4, L, L, 2:05
1, 5, L, L, 2:05
1, 6, L, L, 2:05
1, 7, L, L, 2:05
1, 8, L, L, 2:05
1, 9, L, L, 2:05
1, 10, L, L, 2:05
1, 11, L, L, 2:05
2, 0, M, M, 2:05
2, 1, L, M, 2:05
2, 2, L, L, 2:05
2, 3, L, L, 2:05
2, 4, L, L, 2:05
2, 5, L, L, 2:05
2, 6, L, L, 2:05
2, 7, L, L, 2:05
2, 8, M, M, 2:05
2, 9, L, L, 2:05
2, 10, L, L, 2:05
2, 11, L, L, 2:05
2, 12, L, L, 2:05
2, 13, L, L, 2:05
2, 14, L, L, 2:05
2, 15, M, M, 2:05
2, 16, L, L, 2:05
2, 17, L, L, 2:05
2, 18, L, L, 2:05
2, 19, L, L, 2:05
2, 20, L, L, 2:05
2, 21, L, L, 2:05
2, 22, L, L, 2:05
2, 23, L, L, 2:05
2, 24, L, L, 2:05
3, 0, L, L, 2:05
3, 1, L, L, 2:05
3, 2, L, L, 2:05
3, 3, L, L, 2:05
3, 4, L, L, 2:05
3, 5, L, L, 2:05
3, 6, L, L, 2:05
3, 7, L, L, 2:05
4, 0, L, L, 2:05
4, 1, L, L, 2:05
4, 2, L, L, 2:05
4, 3, L, L, 2:05
4, 4, L, L, 2:05
4, 5, L, L, 2:05
4, 6, L, L, 2:05
4, 7, L, L, 2:05
4, 8, L, L, 2:05
4, 9, L, L, 2:05
4, 10, M, M, 2:05
4, 11, L, L, 2:05
4, 12, M, M, 2:05
4, 13, L, L, 2:05
4, 14, L, L, 2:05
4, 15, M, M, 2:05
4, 16, L, L, 2:05
4, 17, L, L, 2:05
4, 18, L, L, 2:05
5, 0, L, M, 2:05
5, 1, L, L, 2:05
5, 2, L, L, 2:05
5, 3, L, L, 2:05
5, 4, L, L, 2:05
5, 5, L, L, 2:05
5, 6, L, L, 2:05
5, 7, L, L, 2:05
5, 8, L, L, 2:05
5, 9, L, L, 2:05
5, 10, L, L, 2:05
5, 11, L, L, 2:05
5, 12, L, L, 2:05
5, 13, M, L, 2:05
5, 14, L, L, 2:05
6, 0, L, L, 2:05
6, 1, L, L, 2:05
6, 2, L, L, 2:05
6, 3, L, L, 2:05
6, 4, L, L, 2:05
6, 5, L, L, 2:05
6, 6, L, L, 2:05
7, 0, L, L, 2:05
7, 1, M, M, 2:05
7, 2, L, L, 2:05
7, 3, L, L, 2:05
7, 4, L, L, 2:05
7, 5, L, L, 2:05
7, 6, L, L, 2:05
7, 7, L, L, 2:05
7, 8, L, L, 2:05
7, 9, M, M, 2:05
7, 10, L, L, 2:05
7, 11, L, L, 2:05
8, 0, L, L, 2:05
8, 1, L, L, 2:05
8, 2, L, L, 2:05
8, 3, L, L, 2:05
8, 4, L, L, 2:05
8, 5, L, L, 2:05
8, 6, L, L, 2:05
