#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 11:07
0, 1, L, L, 11:07
0, 2, M, M, 11:07
0, 3, L, L, 11:07
0, 4, L, L, 11:07
0, 5, L, L, 11:07
0, 6, L, L, 11:07
0, 7, L, L, 11:07
0, 8, L, L, 11:07
0, 9, L, L, 11:07
0, 10, L, L, 11:07
0, 11, M, M, 11:07
0, 12, M, M, 11:07
0, 13, L, L, 11:07
0, 14, L, L, 11:07
0, 15, L, L, 11:07
0, 16, L, L, 11:07
0, 17, M, L, 11:07
0, 18, L, L, 11:07
0, 19, L, L, 11:07
0, 20, L, M, 11:07
0, 21, L, L, 11:07
0, 22, L, L, 11:07
0, 23, L, M, 11:07
0, 24, L, L, 11:07
0, 25, L, L, 11:07
0, 26, M, L, 11:07
0, 27, L, L, 11:07
0, 28, L, L, 11:07
0, 29, M, L, 11:07
0, 30, L, L, 11:07
0, 31, L, L, 11:07
0, 32, L, H, 11:07
0, 33, L, H, 11:07
0, 34, L, L, 11:07
0, 35, L, L, 11:07
0, 36, L, L, 11:07
1, 0, L, L, 11:07
1, 1, L, L, 11:07
1, 2, L, L, 11:07
1, 3, L, L, 11:07
1, 4, L, L, 11:07
1, 5, L, L, 11:07
1, 6, M, M, 11:07
1, 7, M, M, 11:07
1, 8, L, L, 11:07
1, 9, L, L, 11:07
1, 10, L, L, 11:07
1, 11, M, M, 11:07
2, 0, M, M, 11:07
2, 1, L, L, 11:07
2, 2, L, L, 11:07
2, 3, L, L, 11:07
2, 4, L, L, 11:07
2, 5, L, L, 11:07
2, 6, L, L, 11:07
2, 7, L, L, 11:07
2, 8, M, L, 11:07
2, 9, L, L, 11:07
2, 10, L, L, 11:07
2, 11, M, M, 11:07
2, 12, M, M, 11:07
2, 13, L, L, 11:07
2, 14, M, L, 11:07
2, 15, M, M, 11:07
2, 16, L, L, 11:07
2, 17, L, L, 11:07
2, 18, M, M, 11:07
2, 19, L, L, 11:07
2, 20, L, L, 11:07
2, 21, M, L, 11:07
2, 22, M, L, 11:07
2, 23, M, L, 11:07
2, 24, M, L, 11:07
3, 0, L, L, 11:07
3, 1, M, L, 11:07
3, 2, L, L, 11:07
3, 3, L, L, 11:07
3, 4, M, L, 11:07
3, 5, M, L, 11:07
3, 6, L, L, 11:07
3, 7, M, M, 11:07
4, 0, L, L, 11:07
4, 1, L, L, 11:07
4, 2, L, L, 11:07
4, 3, L, L, 11:07
4, 4, M, M, 11:07
4, 5, M, M, 11:07
4, 6, L, M, 11:07
4, 7, L, H, 11:07
4, 8, L, L, 11:07
4, 9, M, L, 11:07
4, 10, M, M, 11:07
4, 11, M, M, 11:07
4, 12, M, L, 11:07
4, 13, L, L, 11:07
4, 14, L, M, 11:07
4, 15, M, M, 11:07
4, 16, M, H, 11:07
4, 17, L, H, 11:07
4, 18, L, H, 11:07
5, 0, M, M, 11:08
5, 1, L, L, 11:08
5, 2, L, L, 11:08
5, 3, L, L, 11:08
5, 4, L, L, 11:08
5, 5, L, L, 11:08
5, 6, L, L, 11:08
5, 7, L, M, 11:08
5, 8, L, L, 11:08
5, 9, L, L, 11:08
5, 10, L, L, 11:08
5, 11, L, L, 11:08
5, 12, L, L, 11:08
5, 13, L, L, 11:08
5, 14, L, L, 11:08
6, 0, L, L, 11:07
6, 1, M, M, 11:07
6, 2, L, L, 11:07
6, 3, L, L, 11:07
6, 4, L, L, 11:07
6, 5, L, L, 11:07
6, 6, L, L, 11:07
7, 0, M, L, 11:07
7, 1, M, M, 11:07
7, 2, L, L, 11:07
7, 3, L, L, 11:07
7, 4, L, L, 11:07
7, 5, L, L, 11:07
7, 6, M, M, 11:07
7, 7, L, L, 11:07
7, 8, L, M, 11:07
7, 9, M, M, 11:07
7, 10, L, L, 11:07
7, 11, L, L, 11:07
8, 0, L, L, 11:12
8, 1, L, L, 11:12
8, 2, L, L, 11:12
8, 3, L, L, 11:12
8, 4, L, L, 11:12
8, 5, L, L, 11:12
8, 6, L, L, 11:12
